,headquarters,primaryTag,amount,lat,lon,num_deals
1584,toronto,ai,3186345507,43.6511,-79.347,963
1372,toronto,ai,3186345507,43.6511,-79.347,963
1516,toronto,ai,3186345507,43.6511,-79.347,963
1420,toronto,ai,3186345507,43.6511,-79.347,963
1416,toronto,ai,3186345507,43.6511,-79.347,963
1520,toronto,ai,3186345507,43.6511,-79.347,963
1412,toronto,ai,3186345507,43.6511,-79.347,963
1284,toronto,ai,3186345507,43.6511,-79.347,963
1408,toronto,ai,3186345507,43.6511,-79.347,963
1524,toronto,ai,3186345507,43.6511,-79.347,963
1404,toronto,ai,3186345507,43.6511,-79.347,963
1400,toronto,ai,3186345507,43.6511,-79.347,963
1528,toronto,ai,3186345507,43.6511,-79.347,963
1396,toronto,ai,3186345507,43.6511,-79.347,963
1392,toronto,ai,3186345507,43.6511,-79.347,963
1532,toronto,ai,3186345507,43.6511,-79.347,963
1388,toronto,ai,3186345507,43.6511,-79.347,963
1484,toronto,ai,3186345507,43.6511,-79.347,963
1536,toronto,ai,3186345507,43.6511,-79.347,963
1380,toronto,ai,3186345507,43.6511,-79.347,963
1376,toronto,ai,3186345507,43.6511,-79.347,963
1424,toronto,ai,3186345507,43.6511,-79.347,963
1428,toronto,ai,3186345507,43.6511,-79.347,963
1512,toronto,ai,3186345507,43.6511,-79.347,963
1460,toronto,ai,3186345507,43.6511,-79.347,963
1480,toronto,ai,3186345507,43.6511,-79.347,963
1488,toronto,ai,3186345507,43.6511,-79.347,963
1476,toronto,ai,3186345507,43.6511,-79.347,963
1472,toronto,ai,3186345507,43.6511,-79.347,963
1492,toronto,ai,3186345507,43.6511,-79.347,963
1468,toronto,ai,3186345507,43.6511,-79.347,963
1464,toronto,ai,3186345507,43.6511,-79.347,963
1496,toronto,ai,3186345507,43.6511,-79.347,963
1456,toronto,ai,3186345507,43.6511,-79.347,963
1432,toronto,ai,3186345507,43.6511,-79.347,963
1500,toronto,ai,3186345507,43.6511,-79.347,963
1452,toronto,ai,3186345507,43.6511,-79.347,963
1448,toronto,ai,3186345507,43.6511,-79.347,963
1504,toronto,ai,3186345507,43.6511,-79.347,963
1444,toronto,ai,3186345507,43.6511,-79.347,963
1440,toronto,ai,3186345507,43.6511,-79.347,963
1508,toronto,ai,3186345507,43.6511,-79.347,963
1436,toronto,ai,3186345507,43.6511,-79.347,963
1540,toronto,ai,3186345507,43.6511,-79.347,963
1384,toronto,ai,3186345507,43.6511,-79.347,963
1328,toronto,ai,3186345507,43.6511,-79.347,963
1368,toronto,ai,3186345507,43.6511,-79.347,963
1336,toronto,ai,3186345507,43.6511,-79.347,963
1300,toronto,ai,3186345507,43.6511,-79.347,963
1560,toronto,ai,3186345507,43.6511,-79.347,963
1332,toronto,ai,3186345507,43.6511,-79.347,963
1576,toronto,ai,3186345507,43.6511,-79.347,963
1304,toronto,ai,3186345507,43.6511,-79.347,963
1564,toronto,ai,3186345507,43.6511,-79.347,963
1344,toronto,ai,3186345507,43.6511,-79.347,963
1324,toronto,ai,3186345507,43.6511,-79.347,963
1320,toronto,ai,3186345507,43.6511,-79.347,963
1568,toronto,ai,3186345507,43.6511,-79.347,963
1308,toronto,ai,3186345507,43.6511,-79.347,963
1316,toronto,ai,3186345507,43.6511,-79.347,963
1572,toronto,ai,3186345507,43.6511,-79.347,963
1556,toronto,ai,3186345507,43.6511,-79.347,963
1340,toronto,ai,3186345507,43.6511,-79.347,963
1548,toronto,ai,3186345507,43.6511,-79.347,963
1356,toronto,ai,3186345507,43.6511,-79.347,963
1288,toronto,ai,3186345507,43.6511,-79.347,963
1544,toronto,ai,3186345507,43.6511,-79.347,963
1364,toronto,ai,3186345507,43.6511,-79.347,963
1292,toronto,ai,3186345507,43.6511,-79.347,963
1360,toronto,ai,3186345507,43.6511,-79.347,963
1312,toronto,ai,3186345507,43.6511,-79.347,963
1580,toronto,ai,3186345507,43.6511,-79.347,963
1352,toronto,ai,3186345507,43.6511,-79.347,963
1552,toronto,ai,3186345507,43.6511,-79.347,963
1296,toronto,ai,3186345507,43.6511,-79.347,963
1348,toronto,ai,3186345507,43.6511,-79.347,963
1489,toronto,fintech,2912645992,43.6511,-79.347,963
1501,toronto,fintech,2912645992,43.6511,-79.347,963
1497,toronto,fintech,2912645992,43.6511,-79.347,963
1573,toronto,fintech,2912645992,43.6511,-79.347,963
1581,toronto,fintech,2912645992,43.6511,-79.347,963
1493,toronto,fintech,2912645992,43.6511,-79.347,963
1577,toronto,fintech,2912645992,43.6511,-79.347,963
1541,toronto,fintech,2912645992,43.6511,-79.347,963
1569,toronto,fintech,2912645992,43.6511,-79.347,963
1505,toronto,fintech,2912645992,43.6511,-79.347,963
1565,toronto,fintech,2912645992,43.6511,-79.347,963
1509,toronto,fintech,2912645992,43.6511,-79.347,963
1513,toronto,fintech,2912645992,43.6511,-79.347,963
1561,toronto,fintech,2912645992,43.6511,-79.347,963
1517,toronto,fintech,2912645992,43.6511,-79.347,963
1557,toronto,fintech,2912645992,43.6511,-79.347,963
1553,toronto,fintech,2912645992,43.6511,-79.347,963
1525,toronto,fintech,2912645992,43.6511,-79.347,963
1549,toronto,fintech,2912645992,43.6511,-79.347,963
1529,toronto,fintech,2912645992,43.6511,-79.347,963
1533,toronto,fintech,2912645992,43.6511,-79.347,963
1545,toronto,fintech,2912645992,43.6511,-79.347,963
1537,toronto,fintech,2912645992,43.6511,-79.347,963
1485,toronto,fintech,2912645992,43.6511,-79.347,963
1521,toronto,fintech,2912645992,43.6511,-79.347,963
1481,toronto,fintech,2912645992,43.6511,-79.347,963
1333,toronto,fintech,2912645992,43.6511,-79.347,963
1373,toronto,fintech,2912645992,43.6511,-79.347,963
1369,toronto,fintech,2912645992,43.6511,-79.347,963
1365,toronto,fintech,2912645992,43.6511,-79.347,963
1361,toronto,fintech,2912645992,43.6511,-79.347,963
1357,toronto,fintech,2912645992,43.6511,-79.347,963
1353,toronto,fintech,2912645992,43.6511,-79.347,963
1349,toronto,fintech,2912645992,43.6511,-79.347,963
1345,toronto,fintech,2912645992,43.6511,-79.347,963
1341,toronto,fintech,2912645992,43.6511,-79.347,963
1337,toronto,fintech,2912645992,43.6511,-79.347,963
1329,toronto,fintech,2912645992,43.6511,-79.347,963
1477,toronto,fintech,2912645992,43.6511,-79.347,963
1325,toronto,fintech,2912645992,43.6511,-79.347,963
1321,toronto,fintech,2912645992,43.6511,-79.347,963
1317,toronto,fintech,2912645992,43.6511,-79.347,963
1313,toronto,fintech,2912645992,43.6511,-79.347,963
1309,toronto,fintech,2912645992,43.6511,-79.347,963
1305,toronto,fintech,2912645992,43.6511,-79.347,963
1301,toronto,fintech,2912645992,43.6511,-79.347,963
1297,toronto,fintech,2912645992,43.6511,-79.347,963
1293,toronto,fintech,2912645992,43.6511,-79.347,963
1289,toronto,fintech,2912645992,43.6511,-79.347,963
1377,toronto,fintech,2912645992,43.6511,-79.347,963
1381,toronto,fintech,2912645992,43.6511,-79.347,963
1385,toronto,fintech,2912645992,43.6511,-79.347,963
1389,toronto,fintech,2912645992,43.6511,-79.347,963
1473,toronto,fintech,2912645992,43.6511,-79.347,963
1469,toronto,fintech,2912645992,43.6511,-79.347,963
1465,toronto,fintech,2912645992,43.6511,-79.347,963
1461,toronto,fintech,2912645992,43.6511,-79.347,963
1457,toronto,fintech,2912645992,43.6511,-79.347,963
1453,toronto,fintech,2912645992,43.6511,-79.347,963
1449,toronto,fintech,2912645992,43.6511,-79.347,963
1445,toronto,fintech,2912645992,43.6511,-79.347,963
1441,toronto,fintech,2912645992,43.6511,-79.347,963
1437,toronto,fintech,2912645992,43.6511,-79.347,963
1585,toronto,fintech,2912645992,43.6511,-79.347,963
1429,toronto,fintech,2912645992,43.6511,-79.347,963
1425,toronto,fintech,2912645992,43.6511,-79.347,963
1421,toronto,fintech,2912645992,43.6511,-79.347,963
1417,toronto,fintech,2912645992,43.6511,-79.347,963
1413,toronto,fintech,2912645992,43.6511,-79.347,963
1409,toronto,fintech,2912645992,43.6511,-79.347,963
1405,toronto,fintech,2912645992,43.6511,-79.347,963
1401,toronto,fintech,2912645992,43.6511,-79.347,963
1397,toronto,fintech,2912645992,43.6511,-79.347,963
1393,toronto,fintech,2912645992,43.6511,-79.347,963
1433,toronto,fintech,2912645992,43.6511,-79.347,963
1285,toronto,fintech,2912645992,43.6511,-79.347,963
1652,vancouver,saas,2490873295,49.2827,-123.1207,315
1724,vancouver,saas,2490873295,49.2827,-123.1207,315
1812,vancouver,saas,2490873295,49.2827,-123.1207,315
1716,vancouver,saas,2490873295,49.2827,-123.1207,315
1660,vancouver,saas,2490873295,49.2827,-123.1207,315
1720,vancouver,saas,2490873295,49.2827,-123.1207,315
1788,vancouver,saas,2490873295,49.2827,-123.1207,315
1656,vancouver,saas,2490873295,49.2827,-123.1207,315
1728,vancouver,saas,2490873295,49.2827,-123.1207,315
1664,vancouver,saas,2490873295,49.2827,-123.1207,315
1784,vancouver,saas,2490873295,49.2827,-123.1207,315
1816,vancouver,saas,2490873295,49.2827,-123.1207,315
1732,vancouver,saas,2490873295,49.2827,-123.1207,315
1648,vancouver,saas,2490873295,49.2827,-123.1207,315
1736,vancouver,saas,2490873295,49.2827,-123.1207,315
1740,vancouver,saas,2490873295,49.2827,-123.1207,315
1712,vancouver,saas,2490873295,49.2827,-123.1207,315
1792,vancouver,saas,2490873295,49.2827,-123.1207,315
1820,vancouver,saas,2490873295,49.2827,-123.1207,315
1696,vancouver,saas,2490873295,49.2827,-123.1207,315
1684,vancouver,saas,2490873295,49.2827,-123.1207,315
1800,vancouver,saas,2490873295,49.2827,-123.1207,315
1804,vancouver,saas,2490873295,49.2827,-123.1207,315
1680,vancouver,saas,2490873295,49.2827,-123.1207,315
1692,vancouver,saas,2490873295,49.2827,-123.1207,315
1768,vancouver,saas,2490873295,49.2827,-123.1207,315
1676,vancouver,saas,2490873295,49.2827,-123.1207,315
1668,vancouver,saas,2490873295,49.2827,-123.1207,315
1700,vancouver,saas,2490873295,49.2827,-123.1207,315
1796,vancouver,saas,2490873295,49.2827,-123.1207,315
1672,vancouver,saas,2490873295,49.2827,-123.1207,315
1704,vancouver,saas,2490873295,49.2827,-123.1207,315
1808,vancouver,saas,2490873295,49.2827,-123.1207,315
1708,vancouver,saas,2490873295,49.2827,-123.1207,315
1644,vancouver,saas,2490873295,49.2827,-123.1207,315
1688,vancouver,saas,2490873295,49.2827,-123.1207,315
1756,vancouver,saas,2490873295,49.2827,-123.1207,315
1748,vancouver,saas,2490873295,49.2827,-123.1207,315
1824,vancouver,saas,2490873295,49.2827,-123.1207,315
1780,vancouver,saas,2490873295,49.2827,-123.1207,315
1612,vancouver,saas,2490873295,49.2827,-123.1207,315
1632,vancouver,saas,2490873295,49.2827,-123.1207,315
1752,vancouver,saas,2490873295,49.2827,-123.1207,315
1760,vancouver,saas,2490873295,49.2827,-123.1207,315
1616,vancouver,saas,2490873295,49.2827,-123.1207,315
1828,vancouver,saas,2490873295,49.2827,-123.1207,315
1636,vancouver,saas,2490873295,49.2827,-123.1207,315
1772,vancouver,saas,2490873295,49.2827,-123.1207,315
1620,vancouver,saas,2490873295,49.2827,-123.1207,315
1776,vancouver,saas,2490873295,49.2827,-123.1207,315
1608,vancouver,saas,2490873295,49.2827,-123.1207,315
1628,vancouver,saas,2490873295,49.2827,-123.1207,315
1744,vancouver,saas,2490873295,49.2827,-123.1207,315
1640,vancouver,saas,2490873295,49.2827,-123.1207,315
1624,vancouver,saas,2490873295,49.2827,-123.1207,315
1764,vancouver,saas,2490873295,49.2827,-123.1207,315
1478,toronto,saas,1595871999,43.6511,-79.347,963
1374,toronto,saas,1595871999,43.6511,-79.347,963
1474,toronto,saas,1595871999,43.6511,-79.347,963
1386,toronto,saas,1595871999,43.6511,-79.347,963
1498,toronto,saas,1595871999,43.6511,-79.347,963
1394,toronto,saas,1595871999,43.6511,-79.347,963
1490,toronto,saas,1595871999,43.6511,-79.347,963
1342,toronto,saas,1595871999,43.6511,-79.347,963
1390,toronto,saas,1595871999,43.6511,-79.347,963
1482,toronto,saas,1595871999,43.6511,-79.347,963
1378,toronto,saas,1595871999,43.6511,-79.347,963
1486,toronto,saas,1595871999,43.6511,-79.347,963
1470,toronto,saas,1595871999,43.6511,-79.347,963
1494,toronto,saas,1595871999,43.6511,-79.347,963
1338,toronto,saas,1595871999,43.6511,-79.347,963
1334,toronto,saas,1595871999,43.6511,-79.347,963
1422,toronto,saas,1595871999,43.6511,-79.347,963
1346,toronto,saas,1595871999,43.6511,-79.347,963
1466,toronto,saas,1595871999,43.6511,-79.347,963
1366,toronto,saas,1595871999,43.6511,-79.347,963
1426,toronto,saas,1595871999,43.6511,-79.347,963
1362,toronto,saas,1595871999,43.6511,-79.347,963
1430,toronto,saas,1595871999,43.6511,-79.347,963
1434,toronto,saas,1595871999,43.6511,-79.347,963
1418,toronto,saas,1595871999,43.6511,-79.347,963
1358,toronto,saas,1595871999,43.6511,-79.347,963
1438,toronto,saas,1595871999,43.6511,-79.347,963
1414,toronto,saas,1595871999,43.6511,-79.347,963
1502,toronto,saas,1595871999,43.6511,-79.347,963
1410,toronto,saas,1595871999,43.6511,-79.347,963
1442,toronto,saas,1595871999,43.6511,-79.347,963
1446,toronto,saas,1595871999,43.6511,-79.347,963
1354,toronto,saas,1595871999,43.6511,-79.347,963
1450,toronto,saas,1595871999,43.6511,-79.347,963
1370,toronto,saas,1595871999,43.6511,-79.347,963
1406,toronto,saas,1595871999,43.6511,-79.347,963
1454,toronto,saas,1595871999,43.6511,-79.347,963
1350,toronto,saas,1595871999,43.6511,-79.347,963
1458,toronto,saas,1595871999,43.6511,-79.347,963
1402,toronto,saas,1595871999,43.6511,-79.347,963
1462,toronto,saas,1595871999,43.6511,-79.347,963
1398,toronto,saas,1595871999,43.6511,-79.347,963
1318,toronto,saas,1595871999,43.6511,-79.347,963
1382,toronto,saas,1595871999,43.6511,-79.347,963
1574,toronto,saas,1595871999,43.6511,-79.347,963
1578,toronto,saas,1595871999,43.6511,-79.347,963
1314,toronto,saas,1595871999,43.6511,-79.347,963
1530,toronto,saas,1595871999,43.6511,-79.347,963
1582,toronto,saas,1595871999,43.6511,-79.347,963
1546,toronto,saas,1595871999,43.6511,-79.347,963
1322,toronto,saas,1595871999,43.6511,-79.347,963
1534,toronto,saas,1595871999,43.6511,-79.347,963
1566,toronto,saas,1595871999,43.6511,-79.347,963
1526,toronto,saas,1595871999,43.6511,-79.347,963
1298,toronto,saas,1595871999,43.6511,-79.347,963
1586,toronto,saas,1595871999,43.6511,-79.347,963
1522,toronto,saas,1595871999,43.6511,-79.347,963
1550,toronto,saas,1595871999,43.6511,-79.347,963
1306,toronto,saas,1595871999,43.6511,-79.347,963
1302,toronto,saas,1595871999,43.6511,-79.347,963
1570,toronto,saas,1595871999,43.6511,-79.347,963
1518,toronto,saas,1595871999,43.6511,-79.347,963
1326,toronto,saas,1595871999,43.6511,-79.347,963
1506,toronto,saas,1595871999,43.6511,-79.347,963
1554,toronto,saas,1595871999,43.6511,-79.347,963
1330,toronto,saas,1595871999,43.6511,-79.347,963
1286,toronto,saas,1595871999,43.6511,-79.347,963
1510,toronto,saas,1595871999,43.6511,-79.347,963
1310,toronto,saas,1595871999,43.6511,-79.347,963
1514,toronto,saas,1595871999,43.6511,-79.347,963
1562,toronto,saas,1595871999,43.6511,-79.347,963
1290,toronto,saas,1595871999,43.6511,-79.347,963
1542,toronto,saas,1595871999,43.6511,-79.347,963
1538,toronto,saas,1595871999,43.6511,-79.347,963
1294,toronto,saas,1595871999,43.6511,-79.347,963
1558,toronto,saas,1595871999,43.6511,-79.347,963
1423,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1571,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1331,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1567,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1363,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1303,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1307,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1563,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1431,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1359,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1435,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1427,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1299,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1419,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1575,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1383,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1379,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1387,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1287,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1391,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1291,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1295,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1395,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1375,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1587,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1399,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1403,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1371,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1583,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1407,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1579,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1411,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1415,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1367,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1559,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1443,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1439,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1467,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1531,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1475,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1343,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1527,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1479,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1323,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1523,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1483,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1339,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1487,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1519,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1491,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1327,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1515,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1495,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1511,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1499,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1507,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1503,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1535,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1471,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1319,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1459,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1555,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1355,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1311,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1447,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1551,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1451,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1455,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1351,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1543,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1547,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1315,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1463,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1347,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1335,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1539,toronto,cybersecurity,1400060550,43.6511,-79.347,963
1777,vancouver,fintech,1158741467,49.2827,-123.1207,315
1829,vancouver,fintech,1158741467,49.2827,-123.1207,315
1821,vancouver,fintech,1158741467,49.2827,-123.1207,315
1769,vancouver,fintech,1158741467,49.2827,-123.1207,315
1801,vancouver,fintech,1158741467,49.2827,-123.1207,315
1785,vancouver,fintech,1158741467,49.2827,-123.1207,315
1781,vancouver,fintech,1158741467,49.2827,-123.1207,315
1789,vancouver,fintech,1158741467,49.2827,-123.1207,315
1809,vancouver,fintech,1158741467,49.2827,-123.1207,315
1825,vancouver,fintech,1158741467,49.2827,-123.1207,315
1817,vancouver,fintech,1158741467,49.2827,-123.1207,315
1773,vancouver,fintech,1158741467,49.2827,-123.1207,315
1813,vancouver,fintech,1158741467,49.2827,-123.1207,315
1793,vancouver,fintech,1158741467,49.2827,-123.1207,315
1805,vancouver,fintech,1158741467,49.2827,-123.1207,315
1797,vancouver,fintech,1158741467,49.2827,-123.1207,315
1725,vancouver,fintech,1158741467,49.2827,-123.1207,315
1689,vancouver,fintech,1158741467,49.2827,-123.1207,315
1733,vancouver,fintech,1158741467,49.2827,-123.1207,315
1629,vancouver,fintech,1158741467,49.2827,-123.1207,315
1685,vancouver,fintech,1158741467,49.2827,-123.1207,315
1637,vancouver,fintech,1158741467,49.2827,-123.1207,315
1721,vancouver,fintech,1158741467,49.2827,-123.1207,315
1669,vancouver,fintech,1158741467,49.2827,-123.1207,315
1717,vancouver,fintech,1158741467,49.2827,-123.1207,315
1641,vancouver,fintech,1158741467,49.2827,-123.1207,315
1657,vancouver,fintech,1158741467,49.2827,-123.1207,315
1713,vancouver,fintech,1158741467,49.2827,-123.1207,315
1765,vancouver,fintech,1158741467,49.2827,-123.1207,315
1709,vancouver,fintech,1158741467,49.2827,-123.1207,315
1645,vancouver,fintech,1158741467,49.2827,-123.1207,315
1705,vancouver,fintech,1158741467,49.2827,-123.1207,315
1649,vancouver,fintech,1158741467,49.2827,-123.1207,315
1701,vancouver,fintech,1158741467,49.2827,-123.1207,315
1693,vancouver,fintech,1158741467,49.2827,-123.1207,315
1697,vancouver,fintech,1158741467,49.2827,-123.1207,315
1729,vancouver,fintech,1158741467,49.2827,-123.1207,315
1633,vancouver,fintech,1158741467,49.2827,-123.1207,315
1609,vancouver,fintech,1158741467,49.2827,-123.1207,315
1617,vancouver,fintech,1158741467,49.2827,-123.1207,315
1673,vancouver,fintech,1158741467,49.2827,-123.1207,315
1625,vancouver,fintech,1158741467,49.2827,-123.1207,315
1761,vancouver,fintech,1158741467,49.2827,-123.1207,315
1665,vancouver,fintech,1158741467,49.2827,-123.1207,315
1757,vancouver,fintech,1158741467,49.2827,-123.1207,315
1621,vancouver,fintech,1158741467,49.2827,-123.1207,315
1753,vancouver,fintech,1158741467,49.2827,-123.1207,315
1677,vancouver,fintech,1158741467,49.2827,-123.1207,315
1749,vancouver,fintech,1158741467,49.2827,-123.1207,315
1745,vancouver,fintech,1158741467,49.2827,-123.1207,315
1681,vancouver,fintech,1158741467,49.2827,-123.1207,315
1741,vancouver,fintech,1158741467,49.2827,-123.1207,315
1613,vancouver,fintech,1158741467,49.2827,-123.1207,315
1737,vancouver,fintech,1158741467,49.2827,-123.1207,315
1661,vancouver,fintech,1158741467,49.2827,-123.1207,315
1653,vancouver,fintech,1158741467,49.2827,-123.1207,315
1654,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1662,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1810,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1814,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1658,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1638,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1650,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1646,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1818,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1642,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1822,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1634,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1610,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1614,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1826,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1618,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1622,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1830,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1626,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1666,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1766,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1670,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1742,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1726,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1730,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1782,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1734,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1738,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1778,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1746,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1786,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1750,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1774,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1754,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1758,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1770,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1762,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1722,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1718,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1806,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1798,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1674,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1678,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1802,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1682,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1686,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1690,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1694,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1714,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1698,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1794,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1702,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1706,vancouver,blockchain,1119953400,49.2827,-123.1207,315
1710,vancouver,blockchain,1119953400,49.2827,-123.1207,315
